created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sun Nov 12 15:53:04 +0000 2023;1723730640204681721;"@UmarSyadatHsb__ Suara Partai Ummat kosong..  Anies ga pernah sebut partai ummat saat kampanye ???";0;0;0;0;in;1392222793413009408;1723665060399366351;AbabilSemprong;https://twitter.com/AbabilSemprong/status/1723730640204681721
Sun Nov 12 15:52:57 +0000 2023;1723730608164114725;"@detikcom Harap maklum lah ya. Seperti halnya dengan sang mertua, begitu juga yang bisa dilakukan Bobby di Medan sana. Todong para pengusaha untuk memenuhi janjinya. Memangnya pengusaha bodoh, ya. Yg parah lagi Anies, kalau menang maka ktanya hutang uang dianggap lunas. Ya lewat proyeklah.";0;0;0;0;in;67542199;1723654369403719961;perdamen;https://twitter.com/perdamen/status/1723730608164114725
Sun Nov 12 15:52:18 +0000 2023;1723730445651833032;"@es_dwetgurih @iwan3660 @KuroKaitou @hasyimmah Berarti clear kan yg dinyatakan pak Anies RB? Jadi bahan kebutuhan pokok tidak naik2 ke puncak gunung krn pemerintah terus cari source utk bayar hutang yg semakin menggunung";0;1;0;1;in;303620172;1723521571766337629;Radjahoki_pro;https://twitter.com/Radjahoki_pro/status/1723730445651833032
Sun Nov 12 15:52:07 +0000 2023;1723730400269484357;"@CeuOdahSeksoy @Hasbil_Lbs omong jujur ae boss... anies for presiden";0;0;0;1;en;1361690049062920196;1723636627019633082;gem_beng;https://twitter.com/gem_beng/status/1723730400269484357
Sun Nov 12 15:51:56 +0000 2023;1723730355335876648;"@ferrykoto @hasyimmah Pak @aniesbaswedan  percaya pasar bebas. Pada saat yg bersamaan pak Anies percaya pemerintah wajib menjalankan fungsi regulator secara sempurna. Karena itu peran BUMN akan dikembalikan sesuai dengan pasal 33. Hanya memegang bisnis yg menguasai hajat hidup org banyak.";0;1;0;0;in;1618016214768578560;1723521571766337629;HH__ONE;https://twitter.com/HH__ONE/status/1723730355335876648
Sun Nov 12 15:51:25 +0000 2023;1723730225291206917;"@KompasTV Angin surga Anies sejuk dan  melegakan tapi nanti,dia bertanya balik sama kamu,apa iya ya aku bilang begitu pura pura bloon...wekwekwek";0;0;0;0;in;1712384988124168192;1723069915866042569;MachlonTit21533;https://twitter.com/MachlonTit21533/status/1723730225291206917
Sun Nov 12 15:50:40 +0000 2023;1723730036874719473;"@PDemokrat Pak Anies karakternya bijaksana, pembawaanya memberikan rasa aman,  saya yakin Pak Anies memberikan bantuan kepada Palestina.";0;0;0;1;in;4347274753;1723628278341325158;sdapetnya;https://twitter.com/sdapetnya/status/1723730036874719473
Sun Nov 12 15:49:32 +0000 2023;1723729749648810304;"@Ronnie_Rusli Prof sepertinya pilpres 2024 seperti cerita Sam kok. Cao cao = Anies Liu bei = Prabowo Sun Quan = Ganjar. Tokoh di atas mengejar kekuasaan pernah bersekutu dan pernah berkhianat.";0;0;0;1;in;1395249963127345155;1723703846806167999;ArmaZulfikar;https://twitter.com/ArmaZulfikar/status/1723729749648810304
Sun Nov 12 15:48:48 +0000 2023;1723729567003861043;"@HmfaqihA bisa jg gini ..Tidak terbayangkan,jika putaran ke2 pilpres yg maju pragib dan Anies-Imin. 👉Ketika dgn keangkuhan dan Kesombongnya yg menyebut Jokowi bkn siapa2 tanpa PDIP  maka jk  Rakyat berkehendak lain dgn pilihannya maka yg akan terjadi adlh Dipresi Politik Akut. Bagaimana ?";0;0;0;0;in;1343923077315350528;1723711304270303238;humaira979;https://twitter.com/humaira979/status/1723729567003861043
Sun Nov 12 15:48:15 +0000 2023;1723729428239589648;"@adearmando61 InsyaAlloh Pak Anies akan melayat @aniesbaswedan";0;0;0;2;in;1554270233732362241;1723725917430984965;Kayakuwek2;https://twitter.com/Kayakuwek2/status/1723729428239589648
Sun Nov 12 15:48:09 +0000 2023;1723729401895092245;"@PDemokrat pendukung palestina pasti juga dukung Anies Amin";0;0;0;0;tl;1498102544119504898;1723628278341325158;DwikasariH;https://twitter.com/DwikasariH/status/1723729401895092245
Sun Nov 12 15:48:06 +0000 2023;1723729387617767516;"@AnggaPutraF @AryaSinulingga aamiin bang, biar Kartap &amp  bisa terus2 an kerja di one of FMCG terbesar ini.  Ga kaya situ, ngekor Anies, doi cabut, ehh cabut juga dari Analyst di Pemrov WKWKW. Jilat terus bang ampe basaah. Oiya, mending fokus dah tuh gedein Podcast lu, kan capek banyak omong yg denger dikit 🤣";0;1;0;0;in;977603455387811840;1723660129957290127;ontolohod7;https://twitter.com/ontolohod7/status/1723729387617767516
Sun Nov 12 15:47:31 +0000 2023;1723729243350442314;"@PDemokrat Anies Amin calon pemimpin terbaik yg berkontribusi besar membantu palestina";0;0;0;0;in;1479197435943481344;1723628278341325158;BilqisHumaira20;https://twitter.com/BilqisHumaira20/status/1723729243350442314
Sun Nov 12 15:46:55 +0000 2023;1723729093378937158;"@DoankWarto Dan demokrasi harus diselamatkan karena pendukung Anies anti demokrasi dan tidak mau menerima perbedaan.  Kalau nggak percaya ajak mereka dukung Israel dan Yahudi, pasti pendukung Anies semuanya ngamuk.";0;0;0;0;in;862160944050438144;1723611340382904471;FredomMan123;https://twitter.com/FredomMan123/status/1723729093378937158
Sun Nov 12 15:46:47 +0000 2023;1723729058289369328;"@PDemokrat kontribusi besar Anies Amin ke Palestina";0;0;0;0;in;1504083853904080896;1723628278341325158;FaysaYuni;https://twitter.com/FaysaYuni/status/1723729058289369328
Sun Nov 12 15:44:35 +0000 2023;1723728503659475043;"@GeiszChalifah Knp ya Pa Anies smp tdk disukai, smp ga jd Gubernur aja msh dibenci...🤔";0;0;0;0;in;130762159;1723583580574806526;zhaqirhussein;https://twitter.com/zhaqirhussein/status/1723728503659475043
Sun Nov 12 15:44:15 +0000 2023;1723728419471630523;"@_inezdikara_ @jokowi @gibran_tweet Smakin turun tingkat kepercayaan publik pd jokowi smakin besar peluang Anies menang 1 putaran. AMIN";0;0;0;0;in;1554270233732362241;1723580512600740298;Kayakuwek2;https://twitter.com/Kayakuwek2/status/1723728419471630523
Sun Nov 12 15:43:41 +0000 2023;1723728278588973084;"@Hasbil_Lbs Kalau lawan beratnya si ganjar, kenapa si anies yg diserang mulu. Cacat logika";0;0;0;0;in;1694116210634625024;1723636627019633082;rafajar86;https://twitter.com/rafajar86/status/1723728278588973084
Sun Nov 12 15:42:40 +0000 2023;1723728022145061357;"Semangat warga Jombang untuk perubahan, kayak apotik tutup, Gak ada obat!🙌🏻🙌🏻🙌🏻  Makin yakin Anies-Muhaimin 2024!!  #AMINAjaDulu https://t.co/Evzi6PtWiY";0;0;0;3;in;1582611797064192000;1723728022145061357;indonesianies_;https://twitter.com/indonesianies_/status/1723728022145061357
Sun Nov 12 15:42:35 +0000 2023;1723728001312108730;"inshaAllah Anies Imin Ri1. Aaamiin";0;0;0;0;in;1626593826130497539;1723728001312108730;Le0n_Group;https://twitter.com/Le0n_Group/status/1723728001312108730
Sun Nov 12 15:42:02 +0000 2023;1723727862237413425;"@Fahrihamzah Kenapa Prabowo dan Ganjar saja yg bersengketa sementara Anies di anggurin? Mantap stategi dua kubu ini ibarat Coca cola vs Pepsi tapi satu company😂😂 pahamkan?";0;0;0;0;in;1569574354404655105;1723325225759306108;Desrial16;https://twitter.com/Desrial16/status/1723727862237413425
Sun Nov 12 15:41:57 +0000 2023;1723727842960376266;"@PDemokrat Mengapa hanya sebagian kecil tokoh yang terjun langsung? Contoh pak Anies sama cak Imin dooong, dari awal bela kemerdekaan Palestina";0;0;0;1;in;761331046260539392;1723628278341325158;tangissan;https://twitter.com/tangissan/status/1723727842960376266
Sun Nov 12 15:41:52 +0000 2023;1723727822760354003;"Setelah PAN, sekarang PPP juga banyak yang malah mendukung AMIN di pilpres 2024.. pak Sandiaga gak ikut juga mendukung pak Anies?  https://t.co/S2OGwlc5Gt";0;0;0;0;in;1399121965860884481;1723727822760354003;MyAnalyst4;https://twitter.com/MyAnalyst4/status/1723727822760354003
Sun Nov 12 15:40:11 +0000 2023;1723727397323760094;"Ketua apapun dari Sumsel mau Pro siapa dan siapa baik pilpres dan pilkada, jangan memanfaatkan tulisan di sini seperti tahun 2019, sudah pemilihan seenaknya baru minta maaf...";0;0;0;0;in;1229223853;1723727397323760094;Andriamuis;https://twitter.com/Andriamuis/status/1723727397323760094
Sun Nov 12 15:39:54 +0000 2023;1723727325676925085;"Megawati: Jangan sampai Kecurangan Penilu Terjadi lagi. Berarti benar 2019 memang curang dan PDIP ikut menikmatinya. Di Pilpres 2019 saya dukung PS, krn dia pengecut dan pengkhianat, pilihan saya 2024 adalah Anies R. Baswedan. https://t.co/OdJuLFy7cB";0;0;0;1;in;2831479262;1723727325676925085;jumatpon66;https://twitter.com/jumatpon66/status/1723727325676925085
Sun Nov 12 15:39:50 +0000 2023;1723727307930832935;"Bismillah anies dah untuk negeri islam yg lebih maju ini walaupun cawapresnya cak cimin aduhh dari pada banteng merah dan pemerintahan dinasti🤧 but siapapun yg jadi presiden itu udh qodarullah berharap yg terbaik aja dan usaha pilih capres terbaik";0;0;0;0;in;1712830196011659264;1723727307930832935;myrkivediary;https://twitter.com/myrkivediary/status/1723727307930832935
Sun Nov 12 15:39:31 +0000 2023;1723727228779802659;"@PDemokrat Kita perlu melihat lebih banyak tokoh bangsa terlibat dalam isu Palestina, pak Anies dan cak Imin udah all in banget nih 🍉 kamu?";0;0;0;0;in;793151743945310208;1723628278341325158;mengenyam;https://twitter.com/mengenyam/status/1723727228779802659
Sun Nov 12 15:39:06 +0000 2023;1723727122928451962;"@mazzini_gsp capek milih prabowo yg menang jokowi, capek milih anies yg menang prabowo!🤣 buat apa pemilu, estafet kekuasaan aja.";0;0;0;0;in;606468198;1723674432852615552;AEbizar;https://twitter.com/AEbizar/status/1723727122928451962
Sun Nov 12 15:38:41 +0000 2023;1723727020054708468;"@kanganis_anies @islah_bahrawi Mosok nis haha gedabrus cok";0;0;0;0;in;2180024215;1723536712692060354;Ariwahy18335800;https://twitter.com/Ariwahy18335800/status/1723727020054708468
Sun Nov 12 15:38:09 +0000 2023;1723726886508065218;"Yg bodoh pilih bowo 😁";0;0;2;2;in;1215666613313163270;1723726886508065218;Ganjar_Mahfud_3;https://twitter.com/Ganjar_Mahfud_3/status/1723726886508065218
Sun Nov 12 15:37:11 +0000 2023;1723726643473363273;"Apa sih kelebihan bowo gibran 😁";0;0;1;1;in;1215666613313163270;1723726643473363273;Ganjar_Mahfud_3;https://twitter.com/Ganjar_Mahfud_3/status/1723726643473363273
Sun Nov 12 15:36:51 +0000 2023;1723726560396746925;"@KangSemproel Ga mungkin juga atuh kang. Piraku teuing Pak Anies nampung runtah laknat 🤭👻";1;0;0;1;in;1628227729;1723486974366126519;stiharyati7;https://twitter.com/stiharyati7/status/1723726560396746925
Sun Nov 12 15:36:44 +0000 2023;1723726530348793894;"Pak Anies Menikmati Hidangan Bersama Ketua UMUM Pemuda Pancasila Bapak Yapto Soerjosoemarno beserta Para Kader Pemuda Pancasila dan Artis Penyanyi Frans Mohede ( Suami dari Amara Lingua ) https://t.co/WVcjsDf3iG";8;17;356;1198;in;1456283686312103939;1723726530348793894;Yurissa_Samosir;https://twitter.com/Yurissa_Samosir/status/1723726530348793894
Sun Nov 12 15:36:38 +0000 2023;1723726504767762816;"@adarwis analisa wajah Prabowo : tipe murid yg sering traktir temennya Gibran : anak rumahan yg hobi piara ikan Ganjar : murid yg suka ngingetin guru klo ada PR Mahfud : peringkat 5 besar Anies : pintar tp suka jahil Imin : badung, resek tp jago ngaji";1;1;2;52;in;1603592379599945728;1723589676437852305;zupe009;https://twitter.com/zupe009/status/1723726504767762816
Sun Nov 12 15:36:10 +0000 2023;1723726387138400363;"Ini buzzeRp &amp  kadeRp yg pada ngebet kekuasaan udah waktunya di anvol belum sih?  Ngeri anjir liat kegilaan mereka. Ga di kubu Anies, ga di kubu Om Prabs ada aja orang gilanya.  Gw pikir selama ini mutualan sama orang waras, gak taunya cuma Abu Janda kw 10.  Petunjuk @KangSemproel";2;1;0;2;in;877800598191484928;1723726387138400363;ntoniusn;https://twitter.com/ntoniusn/status/1723726387138400363
Sun Nov 12 15:36:06 +0000 2023;1723726370818453722;"@mediaindonesia pilihanku ttep pada Anies Amin yang sllu adil dan merakyat";0;0;0;0;in;1414279983380406274;1723314647896563940;HaibahNadya;https://twitter.com/HaibahNadya/status/1723726370818453722
Sun Nov 12 15:35:37 +0000 2023;1723726249439424659;"Ide anies soal BUMN ni cara bacanya gmn sih? Susah dipahami wkwkw";0;0;0;1;in;375112376;1723726249439424659;HizbullahHanif_;https://twitter.com/HizbullahHanif_/status/1723726249439424659
Sun Nov 12 15:35:26 +0000 2023;1723726201599279603;"@GeiszChalifah E.T. dzolim pada Pak Anies.";0;0;0;0;lv;1603703062312685568;1723617152132083960;cihk_miaw;https://twitter.com/cihk_miaw/status/1723726201599279603
Sun Nov 12 15:35:25 +0000 2023;1723726196993581284;"@mediaindonesia kecium bgt bnyak yg pakai cara kotor cuma Anies Amin yang paling adil dan jujur";0;0;0;0;in;1479191236133097473;1723314647896563940;DwikiHardani;https://twitter.com/DwikiHardani/status/1723726196993581284
Sun Nov 12 15:35:21 +0000 2023;1723726182427029587;"@PartaiSocmed Ya enggak maulah Pak Ketummmmm. Belom dicalonin aja ketemu Pak Anies, langsung pada bikin rapat... Gibran ketemu Pak Prabowo, langsung rapat juga 🤦 Coba kalau enggak pada baper gitu...";0;0;0;1;in;2556873745;1723535955372786174;ImaginarySteady;https://twitter.com/ImaginarySteady/status/1723726182427029587
Sun Nov 12 15:35:17 +0000 2023;1723726165297574377;"#Tiger3FirstDayFirstShow #قمة_عربية_إسلامية_بالسعودية #Israel #CeasefireInGazaNOW #FreePalestineFromIsrael";0;0;0;0;qht;1215666613313163270;1723726165297574377;Ganjar_Mahfud_3;https://twitter.com/Ganjar_Mahfud_3/status/1723726165297574377
Sun Nov 12 15:35:17 +0000 2023;1723726164408340968;"Bakal calon Presiden Koalisi Perubahan Anies Baswedan (@aniesbaswedan) meyakini pasangan AMIN akan memenangkan Pemilu 2024 dalam satu putaran.  #AniesBaswedan #MuhaiminIskandar #AMIN #Capres #Cawapres #Pilpres2024 #Pemilu2024 https://t.co/yAJQpdLXA1";9;31;307;1139;in;57261519;1723726164408340968;Metro_TV;https://twitter.com/Metro_TV/status/1723726164408340968
Sun Nov 12 15:34:57 +0000 2023;1723726082132914652;"Jokowi, Prabowo, Gibran, Ganjar, Mahfud, ingin keberlanjutan. Tapi, ANIES, MUHAIMIN, RAKYAT INDONESIA, bersiap untuk PERUBAHAN..🙂 https://t.co/jst915qMPq";0;0;0;2;in;147535405;1723726082132914652;Gandawan;https://twitter.com/Gandawan/status/1723726082132914652
Sun Nov 12 15:34:50 +0000 2023;1723726051849986449;"#BuenosAiresTSTheErasTour #أبوعبيدة #النصر_الوحده #ครูเจี๊ยบ #ครูเจี๊ยบ";0;0;0;0;qht;1215666613313163270;1723726051849986449;Ganjar_Mahfud_3;https://twitter.com/Ganjar_Mahfud_3/status/1723726051849986449
Sun Nov 12 15:34:38 +0000 2023;1723725999232438576;"@mediaindonesia karna bnyak yg tidak netral maka yg paling netral dan adil cuma Anies Amin";0;0;0;0;in;1498961045054193670;1723314647896563940;naurasari75;https://twitter.com/naurasari75/status/1723725999232438576
Sun Nov 12 15:34:37 +0000 2023;1723725996593954904;"Gus Mus Keceplosan kami muak elite #EmangBoleh";0;0;0;0;in;1215666613313163270;1723725996593954904;Ganjar_Mahfud_3;https://twitter.com/Ganjar_Mahfud_3/status/1723725996593954904
Sun Nov 12 15:34:34 +0000 2023;1723725984091005088;"@PartaiSocmed Makanya gua mah walaupun entar nyoblos Anies, semisal Prabowo menang.. ya ngga masalah deh";0;1;0;1;in;70622082;1723706043795153035;gilinganbesi;https://twitter.com/gilinganbesi/status/1723725984091005088
Sun Nov 12 15:34:30 +0000 2023;1723725968492450155;"weekend dump ~ first time habib fahmi yg ngisi kajian, habib anies udzur. dpt rekomendasi tempat kajian lg, next time mau nyoba, blm pernah main ke mesjid jami' hehe https://t.co/zrF92JHfn0";0;1;0;0;in;1694530521311911936;1723725968492450155;imadyaa_;https://twitter.com/imadyaa_/status/1723725968492450155
Sun Nov 12 15:33:41 +0000 2023;1723725759754461408;"Gus Mus Keceplosan kami muak elite #EmangBoleh";0;0;0;0;in;1215666613313163270;1723725759754461408;Ganjar_Mahfud_3;https://twitter.com/Ganjar_Mahfud_3/status/1723725759754461408
Sun Nov 12 15:32:54 +0000 2023;1723725564509647082;"@Bojak53846772 😁✌️";0;0;0;0;qme;1215666613313163270;1723570621320516043;Ganjar_Mahfud_3;https://twitter.com/Ganjar_Mahfud_3/status/1723725564509647082
Sun Nov 12 15:32:13 +0000 2023;1723725391930536083;"@GusDaAD @abu_waras Memang aturannya dibuat seperti itu. Anies sendiri melontarkan ide ini bukan hanya sekarang saja. Sejak di DKI juga sudah menghimbau hal yang sama.  Menurutku sih benar juga jika memang dibutuhkan untuk di bidang non profit point. Full pengabdian  https://t.co/iX0qZqc45L";0;0;0;0;in;1052408643285647360;1723329585151160403;ilhamjati4;https://twitter.com/ilhamjati4/status/1723725391930536083
Sun Nov 12 15:31:57 +0000 2023;1723725325363036653;"@tanyakanrl PSI engga suka Anies, hi nona maniszzzzz~";0;0;0;1;tl;1138400286454628352;1723669608710980021;syamadani;https://twitter.com/syamadani/status/1723725325363036653
Sun Nov 12 15:31:54 +0000 2023;1723725314663366758;"Gus mus keceplosan  Kami muak";0;0;0;0;in;1215666613313163270;1723725314663366758;Ganjar_Mahfud_3;https://twitter.com/Ganjar_Mahfud_3/status/1723725314663366758
Sun Nov 12 15:31:37 +0000 2023;1723725243335004222;"@abby_amr @aniesbaswedan @cakimiNOW Aamiin Ya Rabb Jangan lupa shalat malam &amp  sedekah mohon Allah mudahkan segalanya bagi Pak Anies &amp  Gus Imin. Aamiin Ya Rabb";0;1;0;2;in;40730991;1723690199010648429;olvaholvah;https://twitter.com/olvaholvah/status/1723725243335004222
Sun Nov 12 15:31:21 +0000 2023;1723725174846247206;"@Ganjar_Mahfud08 😁";0;0;0;0;qme;1215666613313163270;1723352497366970781;Ganjar_Mahfud_3;https://twitter.com/Ganjar_Mahfud_3/status/1723725174846247206
Sun Nov 12 15:31:19 +0000 2023;1723725166109434061;"Survei Poltracking: Tren Elektabilitas Prabowo Terus Melejit, Ganjar Mulai Loyo Disundul Anies #PrabowoPresiden #PrabowoGibran #Pilpres2024 https://t.co/KxDb3grQG6";0;0;0;1;in;1686229274532147200;1723725166109434061;Netizenn08;https://twitter.com/Netizenn08/status/1723725166109434061
Sun Nov 12 15:31:14 +0000 2023;1723725146337534403;"@Jhon47088223421 😁";0;0;0;1;qme;1215666613313163270;1723384347364073637;Ganjar_Mahfud_3;https://twitter.com/Ganjar_Mahfud_3/status/1723725146337534403
Sun Nov 12 15:31:08 +0000 2023;1723725119040717062;"@Peni_Asih 😁";0;0;0;0;qme;1215666613313163270;1723344538108870739;Ganjar_Mahfud_3;https://twitter.com/Ganjar_Mahfud_3/status/1723725119040717062
Sun Nov 12 15:31:04 +0000 2023;1723725101882085584;"@naulGhan @aniesbaswedan @cakimiNOW Betul. Sedekah jangan lupa mohon Allah mudahkan perjalanan Pak Anies &amp  Gus Imin. Aamiin Ya Rabb";0;0;0;2;in;40730991;1723690199010648429;olvaholvah;https://twitter.com/olvaholvah/status/1723725101882085584
Sun Nov 12 15:30:52 +0000 2023;1723725052179308928;"@zainyubi @kurawa Diwoco disek flyere baru komen..judule wae Majelis Permusyawaratan Rembang..klo mau komen yg netral..klo masih ndukung Ganjar prei disek..ompomo Kowe ndukung Anies ora tak komeni komenmu..";0;0;0;0;in;1603539013373083648;1723589114065539268;alfin999999;https://twitter.com/alfin999999/status/1723725052179308928
Sun Nov 12 15:30:30 +0000 2023;1723724960361742452;"Muda tpnkarbitan nepotisme  Usaha bangkrut ko mau urus negara 😁";0;0;0;1;in;1215666613313163270;1723724960361742452;Ganjar_Mahfud_3;https://twitter.com/Ganjar_Mahfud_3/status/1723724960361742452
Sun Nov 12 15:29:34 +0000 2023;1723724724398903425;"Pernyataan Anies soal Intervensi Baliho dan Fokus pada Kontestasi Pilpres https://t.co/4pLhetIJhk";0;0;0;0;in;1641028826489823232;1723724724398903425;bitvonlinecom;https://twitter.com/bitvonlinecom/status/1723724724398903425
Sun Nov 12 15:28:42 +0000 2023;1723724506857124102;"@CensoredMen She must back to law collage";0;0;0;0;en;164778726;1723459345495560491;dusrimulya;https://twitter.com/dusrimulya/status/1723724506857124102
Sun Nov 12 15:28:27 +0000 2023;1723724444722725041;"@Tjel0up Gk akan bisa klo Anies yg menang....catat!!?";0;2;0;0;in;1135086952720420864;1723684121011253544;alexandreanov;https://twitter.com/alexandreanov/status/1723724444722725041
Sun Nov 12 15:28:22 +0000 2023;1723724421897040359;"@devcepi60 @Fahrihamzah pendukung siapa nih bawa bawa nama tuhan ? pasti pendukunga anies wkwkw";0;1;0;0;in;1705279922485460992;1723716155217789321;ardnsyah_m43525;https://twitter.com/ardnsyah_m43525/status/1723724421897040359
Sun Nov 12 15:27:23 +0000 2023;1723724175175537046;"@Ganjar_Mahfud08 @jokowi @gibran_tweet Nah";0;0;0;0;und;1215666613313163270;1723365564167401932;Ganjar_Mahfud_3;https://twitter.com/Ganjar_Mahfud_3/status/1723724175175537046
Sun Nov 12 15:27:21 +0000 2023;1723724166355210675;"@Hasbil_Lbs Saya telah melakukan survey ke 3 capres, ini hasilnya : 1. Prabowo 1% 2. Ganjar 1 % 3. Anies 98%  Selamat buat pendukung AMIN.. jagoan kalian menang telak disurvey yg saya lakukan.. Semoga hasil survey ini bisa berguna untuk menjauhkan kalian dari penyakit jiwa JADI ORG GILA";0;1;1;6;in;1229439048030146563;1723715370195075186;AtmajaYenko;https://twitter.com/AtmajaYenko/status/1723724166355210675
Sun Nov 12 15:27:04 +0000 2023;1723724095874101322;"@Ganjar_Mahfud08 @jokowi @gibran_tweet @kaesangp @JimlyAs Nah";0;0;0;0;und;1215666613313163270;1723642364638695845;Ganjar_Mahfud_3;https://twitter.com/Ganjar_Mahfud_3/status/1723724095874101322
Sun Nov 12 15:26:47 +0000 2023;1723724026663592087;"@Ganjar_Mahfud08 @jokowi @gibran_tweet @JimlyAs Nah";0;0;0;0;und;1215666613313163270;1723661233910600109;Ganjar_Mahfud_3;https://twitter.com/Ganjar_Mahfud_3/status/1723724026663592087
Sun Nov 12 15:26:37 +0000 2023;1723723984494080211;"@Ganjar_Mahfud08 Oo";0;0;0;1;und;1215666613313163270;1723683362504905042;Ganjar_Mahfud_3;https://twitter.com/Ganjar_Mahfud_3/status/1723723984494080211
Sun Nov 12 15:26:02 +0000 2023;1723723836141797858;"🤡 Emang yakin Anies menang, Mas?  🐒 Ora. Sing menang Prabowo.  🤡 Lha njuk ngopo ndukung Anies?  🐒 Rapopo. Nggo aktivitas.";0;0;0;3;in;265208804;1723723836141797858;farhanajidharma;https://twitter.com/farhanajidharma/status/1723723836141797858
Sun Nov 12 15:25:46 +0000 2023;1723723771281101154;"@03__nakula survei e dah kluar rakyat kayak peduli dan setuju aja ama keputusan MK karena pemilihan masih langsung oleh rakyat  kasihan bohir mu abisin duit cm buat goreng isu g laku di masyarakat lama2 rungkad Ganjar malah jd posisi ke 3 tar di salip anies wkwk https://t.co/Tcwdcbiu5h";0;0;0;0;in;1184695438365974528;1723712923238060174;tekarok007;https://twitter.com/tekarok007/status/1723723771281101154
Sun Nov 12 15:25:36 +0000 2023;1723723726724940145;"@ahmedasarlan wkwkwk  jadi anda yang saya kira menggunakan akal dan pikiran sehat milih wowo atau anies  hahaha  ga beres  baca lagi lah kang  pemilu bukan cari yang suka dan tidak suka  tapi memilih yang jahat atau bodoh berpotensi menang";0;0;0;0;in;1303147950432899072;1723490530750067074;yohan18921611;https://twitter.com/yohan18921611/status/1723723726724940145
Sun Nov 12 15:24:16 +0000 2023;1723723392719958478;"@geloraco Mayoritas lembaga survey sudah dibayar utk jagokan Prabowo-Gibran???? Tp rakyat cerdas tetap pilih Anies-Muhaimin";0;0;0;1;in;2423863526;1723518923625374119;ekow797;https://twitter.com/ekow797/status/1723723392719958478
Sun Nov 12 15:23:57 +0000 2023;1723723312516272521;"Kami Sebagai Pendukung Prabowo-Gibran Mengucapkan Sampai Bertemu Di Putaran Kedua Pada Para Pendukung  Anies-Muhaimin  Pendukung Ganjar-Mahfud Siap-siap Mau Hijrah Kemana? Jangan Terlalu Sengit Samber Sana-sini di Putaran 1 Biar Nggak Terlalu Gimana... Di Putaran 2 Gabungnya";0;15;12;96;in;119608068;1723723312516272521;AchmadAnnama;https://twitter.com/AchmadAnnama/status/1723723312516272521
Sun Nov 12 15:23:50 +0000 2023;1723723283504500969;"@JarnasABWBpn @Hasbil_Lbs Kaltim Anies Rasyid Baswedan majuuu";0;0;0;2;in;1676212817303838720;1723711764267938083;123Histori11382;https://twitter.com/123Histori11382/status/1723723283504500969
Sun Nov 12 15:23:27 +0000 2023;1723723185978511694;"Prabowo 1 putaran saja. Putaran 2 Ganjar vs Anies.";0;0;0;2;in;1432880079843987459;1723723185978511694;LordBugis;https://twitter.com/LordBugis/status/1723723185978511694
Sun Nov 12 15:22:59 +0000 2023;1723723068227608771;"@muthiastp Anies ganjar udah pasti ga gue pilih 😂😂😂";0;0;0;1;in;57320702;1723722910072988115;ramotgun;https://twitter.com/ramotgun/status/1723723068227608771
Sun Nov 12 15:22:03 +0000 2023;1723722832532693043;"kalau gak ada kata "kami usahakan" itu nanti jadinya mirip Anies, yaaa kata² manis "pendidikan gratis". wew, realistis bgt";0;0;0;0;in;1720175801071796224;1723722832532693043;SirFiq1;https://twitter.com/SirFiq1/status/1723722832532693043
Sun Nov 12 15:20:39 +0000 2023;1723722482363109512;"@Mdy_Asmara1701 Tenan Anies keok";0;0;0;0;in;820978803891576835;1723650905797689509;Raden_Mas_Budi;https://twitter.com/Raden_Mas_Budi/status/1723722482363109512
Sun Nov 12 15:19:17 +0000 2023;1723722137649950991;"@abu_waras Tetap fokus sosialisasi terus nama Anies dan Muhaimin ke masyarakat luas, jgn ikut terlena drama";0;3;4;193;in;164950723;1723707211116064860;eindro76;https://twitter.com/eindro76/status/1723722137649950991
Sun Nov 12 15:19:12 +0000 2023;1723722114845274112;"@msaid_didu Dr jadi buzzer nya prbowo sekarang anies ayo terus bergerak mulu tp masih mending si drpada ade armando sama deni siregar sekarang pecah kongsi";0;0;0;0;in;1588936640428670976;1723618695468265745;OctaRolando;https://twitter.com/OctaRolando/status/1723722114845274112
Sun Nov 12 15:17:59 +0000 2023;1723721812448821293;"@Hasbil_Lbs Jngn karena beda pilihn mmbuat kita terpecah belah, mari bersatu sama² kita dukung Anies Muhaimin saja 🙏🏻";0;1;0;16;in;1592368714523246593;1723711764267938083;rizalmala2022;https://twitter.com/rizalmala2022/status/1723721812448821293
Sun Nov 12 15:17:15 +0000 2023;1723721624426586500;"@rakhmat_mulyana @PartaiSocmed bahkan anies baswedan yang mereka benci pun masih kedengeran gagasannya..";0;0;0;0;in;2320754103;1723706043795153035;AdnanYudi44;https://twitter.com/AdnanYudi44/status/1723721624426586500
Sun Nov 12 15:16:27 +0000 2023;1723721425004167193;"@PerempuanPD Rakyat Indonesia akan sejahtera hanya jika dipimpin orang cerdas dan pintar (Anies). Apa gak kapok dpt yg dungu dan plongo???";0;0;0;0;in;2423863526;1723217885370454319;ekow797;https://twitter.com/ekow797/status/1723721425004167193
Sun Nov 12 15:15:26 +0000 2023;1723721170334425238;"@adearmando61 Dulu sy pro Prabowo  Sekarang pro Anies.. 😁 https://t.co/F0tEBW4lXd";0;0;0;0;in;490473152;1723503266812838297;Karcedi;https://twitter.com/Karcedi/status/1723721170334425238
